LineId,EventId,OriginalLog,TemplateGeneric,TemplateAnnotated,VariablesJson,Output,OutputTemplateGeneric,OutputTemplateAnnotated,OutputVariablesJson
859,E11,81110 210422 11315 INFO dfs.DataNode$PacketResponder: Received block blk_-3734839878416656496 of size 67108864 from /10.251.66.102,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""210422"", ""PID"": ""11315"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-3734839878416656496"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.66.102""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""210422"", ""PID"": ""11315"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-3734839878416656496"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.66.102""}, ""original_log"": ""81110 210422 11315 INFO dfs.DataNode$PacketResponder: Received block blk_-3734839878416656496 of size 67108864 from /10.251.66.102""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""210422"", ""PID"": ""11315"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-3734839878416656496"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.66.102""}"
860,E9,81110 210423 19 INFO dfs.FSDataset: Deleting block blk_-8360774680830158225 file /mnt/hadoop/dfs/data/current/subdir31/blk_-8360774680830158225,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""210423"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""-8360774680830158225"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current/subdir31"", ""BLOCK_ID_2"": ""-8360774680830158225""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""210423"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-8360774680830158225"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir31/blk_-8360774680830158225""}, ""original_log"": ""81110 210423 19 INFO dfs.FSDataset: Deleting block blk_-8360774680830158225 file /mnt/hadoop/dfs/data/current/subdir31/blk_-8360774680830158225""}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""210423"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-8360774680830158225"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir31/blk_-8360774680830158225""}"
861,E9,81110 210425 19 INFO dfs.FSDataset: Deleting block blk_-6942784423611603919 file /mnt/hadoop/dfs/data/current/subdir38/blk_-6942784423611603919,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""210425"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""-6942784423611603919"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current/subdir38"", ""BLOCK_ID_2"": ""-6942784423611603919""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""210425"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-6942784423611603919"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir38/blk_-6942784423611603919""}, ""original_log"": ""81110 210425 19 INFO dfs.FSDataset: Deleting block blk_-6942784423611603919 file /mnt/hadoop/dfs/data/current/subdir38/blk_-6942784423611603919""}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""210425"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-6942784423611603919"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir38/blk_-6942784423611603919""}"
862,E9,81110 210427 19 INFO dfs.FSDataset: Deleting block blk_-5603192027616633151 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5603192027616633151,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""210427"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""-5603192027616633151"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current/subdir34"", ""BLOCK_ID_2"": ""-5603192027616633151""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""210427"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-5603192027616633151"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir34/blk_-5603192027616633151""}, ""original_log"": ""81110 210427 19 INFO dfs.FSDataset: Deleting block blk_-5603192027616633151 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5603192027616633151""}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""210427"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-5603192027616633151"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir34/blk_-5603192027616633151""}"
863,E9,81110 210442 19 INFO dfs.FSDataset: Deleting block blk_-7854501109698465657 file /mnt/hadoop/dfs/data/current/subdir34/blk_-7854501109698465657,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""210442"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""-7854501109698465657"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current/subdir34"", ""BLOCK_ID_2"": ""-7854501109698465657""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""210442"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-7854501109698465657"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir34/blk_-7854501109698465657""}, ""original_log"": ""81110 210442 19 INFO dfs.FSDataset: Deleting block blk_-7854501109698465657 file /mnt/hadoop/dfs/data/current/subdir34/blk_-7854501109698465657""}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""210442"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-7854501109698465657"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir34/blk_-7854501109698465657""}"
864,E9,81110 210449 19 INFO dfs.FSDataset: Deleting block blk_-4551689611865410817 file /mnt/hadoop/dfs/data/current/blk_-4551689611865410817,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""210449"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""-4551689611865410817"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current"", ""BLOCK_ID_2"": ""-4551689611865410817""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""210449"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-4551689611865410817"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/blk_-4551689611865410817""}, ""original_log"": ""81110 210449 19 INFO dfs.FSDataset: Deleting block blk_-4551689611865410817 file /mnt/hadoop/dfs/data/current/blk_-4551689611865410817""}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""210449"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-4551689611865410817"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/blk_-4551689611865410817""}"
865,E9,81110 210450 19 INFO dfs.FSDataset: Deleting block blk_-1750007847201154657 file /mnt/hadoop/dfs/data/current/subdir1/blk_-1750007847201154657,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""210450"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""-1750007847201154657"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current/subdir1"", ""BLOCK_ID_2"": ""-1750007847201154657""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""210450"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-1750007847201154657"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir1/blk_-1750007847201154657""}, ""original_log"": ""81110 210450 19 INFO dfs.FSDataset: Deleting block blk_-1750007847201154657 file /mnt/hadoop/dfs/data/current/subdir1/blk_-1750007847201154657""}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""210450"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-1750007847201154657"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir1/blk_-1750007847201154657""}"
866,E9,81110 210502 19 INFO dfs.FSDataset: Deleting block blk_-3564493590065542578 file /mnt/hadoop/dfs/data/current/subdir55/blk_-3564493590065542578,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""210502"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""-3564493590065542578"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current/subdir55"", ""BLOCK_ID_2"": ""-3564493590065542578""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""210502"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-3564493590065542578"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir55/blk_-3564493590065542578""}, ""original_log"": ""81110 210502 19 INFO dfs.FSDataset: Deleting block blk_-3564493590065542578 file /mnt/hadoop/dfs/data/current/subdir55/blk_-3564493590065542578""}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""210502"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-3564493590065542578"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir55/blk_-3564493590065542578""}"
867,E9,81110 210509 18 INFO dfs.FSDataset: Deleting block blk_-2929627680703662712 file /mnt/hadoop/dfs/data/current/subdir32/blk_-2929627680703662712,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""210509"", ""PID"": ""18"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""-2929627680703662712"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current/subdir32"", ""BLOCK_ID_2"": ""-2929627680703662712""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""210509"", ""PID"": ""18"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-2929627680703662712"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir32/blk_-2929627680703662712""}, ""original_log"": ""81110 210509 18 INFO dfs.FSDataset: Deleting block blk_-2929627680703662712 file /mnt/hadoop/dfs/data/current/subdir32/blk_-2929627680703662712""}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""210509"", ""PID"": ""18"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-2929627680703662712"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir32/blk_-2929627680703662712""}"
868,E9,81110 210510 19 INFO dfs.FSDataset: Deleting block blk_2708206493147801743 file /mnt/hadoop/dfs/data/current/subdir15/blk_2708206493147801743,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""210510"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""2708206493147801743"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current/subdir15"", ""BLOCK_ID_2"": ""2708206493147801743""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""210510"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""2708206493147801743"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir15/blk_2708206493147801743""}, ""original_log"": ""81110 210510 19 INFO dfs.FSDataset: Deleting block blk_2708206493147801743 file /mnt/hadoop/dfs/data/current/subdir15/blk_2708206493147801743""}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""210510"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""2708206493147801743"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir15/blk_2708206493147801743""}"
869,E9,81110 210511 19 INFO dfs.FSDataset: Deleting block blk_-4110699195744660699 file /mnt/hadoop/dfs/data/current/subdir34/blk_-4110699195744660699,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""210511"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""-4110699195744660699"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current/subdir34"", ""BLOCK_ID_2"": ""-4110699195744660699""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""210511"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-4110699195744660699"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir34/blk_-4110699195744660699""}, ""original_log"": ""81110 210511 19 INFO dfs.FSDataset: Deleting block blk_-4110699195744660699 file /mnt/hadoop/dfs/data/current/subdir34/blk_-4110699195744660699""}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""210511"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-4110699195744660699"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir34/blk_-4110699195744660699""}"
870,E9,81110 210512 19 INFO dfs.FSDataset: Deleting block blk_7721951162137927252 file /mnt/hadoop/dfs/data/current/subdir52/blk_7721951162137927252,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""210512"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""7721951162137927252"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current/subdir52"", ""BLOCK_ID_2"": ""7721951162137927252""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""210512"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""7721951162137927252"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir52/blk_7721951162137927252""}, ""original_log"": ""81110 210512 19 INFO dfs.FSDataset: Deleting block blk_7721951162137927252 file /mnt/hadoop/dfs/data/current/subdir52/blk_7721951162137927252""}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""210512"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""7721951162137927252"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir52/blk_7721951162137927252""}"
871,E9,81110 210515 19 INFO dfs.FSDataset: Deleting block blk_-1535908830476495455 file /mnt/hadoop/dfs/data/current/subdir10/blk_-1535908830476495455,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""210515"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""-1535908830476495455"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current/subdir10"", ""BLOCK_ID_2"": ""-1535908830476495455""}","{
  ""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"",
  ""variables"": {
    ""DATE"": ""81110"",
    ""TIME"": ""210515"",
    ""PID"": ""19"",
    ""LOG_LEVEL"": ""INFO"",
    ""COMPONENT"": ""dfs.FSDataset"",
    ""BLOCK_ID"": ""-1535908830476495455"",
    ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir10/blk_-1535908830476495455""
  },
  ""original_log"": ""81110 210515 19 INFO dfs.FSDataset: Deleting block blk_-1535908830476495455 file /mnt/hadoop/dfs/data/current/subdir10/blk_-1535908830476495455""
}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""210515"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-1535908830476495455"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir10/blk_-1535908830476495455""}"
872,E9,81110 210516 19 INFO dfs.FSDataset: Deleting block blk_1184972950286241114 file /mnt/hadoop/dfs/data/current/subdir39/blk_1184972950286241114,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""210516"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""1184972950286241114"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current/subdir39"", ""BLOCK_ID_2"": ""1184972950286241114""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""210516"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""1184972950286241114"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir39/blk_1184972950286241114""}, ""original_log"": ""81110 210516 19 INFO dfs.FSDataset: Deleting block blk_1184972950286241114 file /mnt/hadoop/dfs/data/current/subdir39/blk_1184972950286241114""}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""210516"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""1184972950286241114"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir39/blk_1184972950286241114""}"
